<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ارفع-ت,13930603,440.50,450,440,445.17,706156,2757120084.00,223,440
ارفع-ت,13930604,450.42,453,445,449.16,1120614,4414573964.00,413,445
ارفع-ت,13930605,451.56,458,450,455.55,1663832,6647332795.00,549,449
ارفع-ت,13930608,456.12,458,444,455.89,4532237,18119679437.00,675,456
ارفع-ت,13930609,456.12,462,454,456.35,788418,3154899732.00,283,456
ارفع-ت,13930610,445.63,457,439,454.29,1109176,4418860998.00,329,456
ارفع-ت,13930611,445.86,454,443,446.43,239664,938198758.00,172,454
ارفع-ت,13930612,447.00,456,436,451.67,680662,2696321034.00,206,446
ارفع-ت,13930615,440.38,450,438,443.12,238934,928461492.00,154,452
ارفع-ت,13930616,437.87,445,422,432.06,342382,1297323208.00,218,443
ارفع-ت,13930617,430.12,440,430,435.14,156204,596123422.00,84,432
ارفع-ت,13930618,438.79,433,428,430.23,284039,1071617085.00,119,435
ارفع-ت,13930619,428.86,433,421,423.85,249419,927069725.00,150,430
ارفع-ت,13930622,422.02,422,406,412.90,247360,895695403.00,174,424
ارفع-ت,13930623,410.51,421,401,406.74,238204,849582597.00,140,413
ارفع-ت,13930624,400.47,415,400,411.65,125999,454865225.00,83,407
ارفع-ت,13930625,407.77,414,402,404.92,358039,1271480360.00,130,412
ارفع-ت,13930626,409.14,409,401,402.18,113708,401048952.00,80,405
ارفع-ت,13930629,402.52,403,398,400.24,172243,604623624.00,100,402
ارفع-ت,13930630,402.52,420,400,416.55,347294,1268664562.00,168,400
ارفع-ت,13930631,421.91,422,411,418.15,179342,657672507.00,106,417
ارفع-ت,13930701,410.62,422,408,410.05,90208,324409788.00,50,418
ارفع-ت,13930702,410.85,421,411,413.70,86352,313268820.00,58,410
ارفع-ت,13930705,401.84,412,400,405.26,336693,1196497367.00,141,414
ارفع-ت,13930706,406.06,414,402,404.35,256419,909299644.00,81,405
ارفع-ت,13930707,410.05,412,401,406.63,334580,1193078661.00,123,404
ارفع-ت,13930708,402.52,410,403,405.15,203352,722577811.00,94,407
ارفع-ت,13930709,402.52,405,400,401.95,242854,856067436.00,114,405
ارفع-ت,13930712,400.81,405,399,400.59,288862,1014754667.00,130,402
ارفع-ت,13930714,408.11,412,405,409.48,438766,1575498686.00,114,401
ارفع-ت,13930715,407.09,410,399,403.09,148288,524258012.00,107,409
ارفع-ت,13930716,402.52,403,399,400.02,256358,899191942.00,111,403
ارفع-ت,13930719,399.10,404,396,397.96,324673,1133045238.00,207,400
ارفع-ت,13930720,394.54,403,393,396.71,480978,1673536086.00,202,398
ارفع-ت,13930722,399.10,410,397,402.52,386004,1362478971.00,181,397
ارفع-ت,13930723,408.00,408,395,401.50,307092,1081337056.00,116,403
ارفع-ت,13930726,399.10,402,396,398.65,363001,1268958588.00,172,401
ارفع-ت,13930727,396.94,418,397,410.73,1194389,4301807564.00,439,399
ارفع-ت,13930728,419.63,431,418,430.23,426886,1610626519.00,150,411
ارفع-ت,13930729,433.20,451,422,439.24,1030487,3969345407.00,325,430
ارفع-ت,13930730,433.31,433,418,424.19,610563,2271332148.00,279,439
ارفع-ت,13930803,433.54,445,434,444.71,1403402,5473507486.00,344,424
ارفع-ت,13930804,450.07,466,433,453.27,1654021,6574471712.00,581,445
ارفع-ت,13930805,437.87,445,433,440.27,683925,2640603034.00,245,453
ارفع-ت,13930806,431.15,433,422,428.98,501762,1887689724.00,251,440
ارفع-ت,13930807,430.46,438,421,427.72,542018,2032892820.00,215,429
ارفع-ت,13930810,433.20,449,433,444.71,1401910,5467697407.00,404,428
ارفع-ت,13930811,444.71,454,429,433.88,1032622,3929569444.00,330,445
ارفع-ت,13930814,448.14,450,442,446.20,1142425,4470309836.00,396,434
ارفع-ت,13930817,444.83,445,432,435.93,639894,2446388681.00,273,446
ارفع-ت,13930818,435.59,443,427,432.06,754335,2858099536.00,231,436
ارفع-ت,13930819,427.84,437,428,431.60,568746,2152966350.00,181,432
ارفع-ت,13930820,427.72,445,426,440.15,940204,3629597105.00,398,432
ارفع-ت,13930821,449.28,449,436,439.47,559555,2156669680.00,273,440
ارفع-ت,13930824,439.01,439,422,426.24,399920,1494715050.00,148,439
ارفع-ت,13930825,425.67,431,418,422.37,1018837,3774134391.00,432,426
ارفع-ت,13930826,421.91,436,416,428.86,390608,1468962612.00,220,422
ارفع-ت,13930827,422.14,424,415,417.92,467727,1714034715.00,223,429
ارفع-ت,13930828,416.21,416,408,409.82,641226,2304741534.00,291,418
ارفع-ت,13930901,404.92,420,405,411.65,454596,1641164616.00,165,410
ارفع-ت,13930902,412.22,421,408,415.52,584033,2128386425.00,212,412
ارفع-ت,13930903,421.91,436,416,434.34,1715316,6533446849.00,365,416
ارفع-ت,13930904,427.61,428,413,414.84,743470,2704935401.00,260,434
ارفع-ت,13930905,406.17,421,404,408.45,417428,1495410210.00,184,415
ارفع-ت,13930908,428.75,429,404,411.08,453771,1636030300.00,143,408
ارفع-ت,13930909,405.26,410,391,395.00,743710,2575839774.00,241,411
ارفع-ت,13930910,383.14,404,383,398.99,468178,1638062541.00,128,395
ارفع-ت,13930911,405.26,405,388,399.45,863078,3023513685.00,182,399
ارفع-ت,13930912,411.65,412,399,400.47,764060,2683331130.00,171,399
ارفع-ت,13930915,404.01,409,399,399.56,404014,1415770408.00,91,400
ارفع-ت,13930916,399.10,409,395,402.30,1883825,6646357023.00,226,400
ارفع-ت,13930917,404.69,406,397,402.18,360310,1270896564.00,126,402
ارفع-ت,13930918,405.94,416,389,410.85,450345,1622416890.00,141,402
ارفع-ت,13930919,416.21,416,396,398.19,52032,181715198.00,36,411
ارفع-ت,13930923,393.74,401,378,380.29,443745,1480104213.00,139,398
ارفع-ت,13930924,375.27,384,361,363.98,554659,1770697369.00,167,380
ارفع-ت,13930925,367.29,380,360,364.67,1094978,3501749868.00,183,364
ارفع-ت,13930926,362.84,376,353,368.09,286912,926216681.00,110,365
ارفع-ت,13930929,376.07,380,363,373.56,97357,318923087.00,92,368
ارفع-ت,13931001,374.02,392,374,390.09,395438,1352827345.00,123,374
ارفع-ت,13931003,393.40,393,382,389.98,353621,1209246767.00,87,390
ارفع-ت,13931006,389.98,396,390,390.78,148930,510359327.00,50,390
ارفع-ت,13931007,395.68,396,391,390.89,237789,815188752.00,54,391
ارفع-ت,13931008,391.01,398,391,391.35,209565,719135287.00,66,391
ارفع-ت,13931009,391.46,393,391,391.46,777189,2667818769.00,111,391
ارفع-ت,13931010,391.46,393,391,391.46,576303,1978344702.00,85,391
ارفع-ت,13931013,391.46,399,391,397.62,935837,3263325283.00,201,391
ارفع-ت,13931014,393.06,397,390,391.58,64856,222706612.00,55,398
ارفع-ت,13931015,372.53,396,373,382.80,137101,460293029.00,75,392
ارفع-ت,13931016,382.80,383,364,368.77,85667,277032239.00,66,383
ارفع-ت,13931017,364.89,369,350,351.67,500839,1544660885.00,220,369
ارفع-ت,13931020,345.05,365,335,344.71,386249,1167543916.00,139,352
ارفع-ت,13931021,353.49,353,327,328.98,376736,1086950632.00,106,345
ارفع-ت,13931022,343.68,345,343,344.60,189062,571358078.00,25,329
ارفع-ت,13931023,360.33,360,331,337.64,123053,364395590.00,59,345
ارفع-ت,13931024,354.52,355,342,350.98,229754,707167489.00,74,338
ارفع-ت,13931027,353.49,359,351,354.75,120536,374944762.00,59,351
ارفع-ت,13931028,358.05,358,337,338.55,261297,775739063.00,52,355
ارفع-ت,13931029,331.94,332,322,323.96,216019,613719290.00,62,339
ارفع-ت,13931030,336.50,337,320,329.20,216705,625579395.00,94,324
ارفع-ت,13931101,335.13,335,313,314.27,261878,721612664.00,94,329
ارفع-ت,13931104,313.12,325,300,304.46,150453,401693711.00,62,314
