<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جهرم-ت,13911213,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911214,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911215,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911216,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911219,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911220,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911221,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911222,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911223,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911226,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911227,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13911228,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920105,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920106,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920107,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920110,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920111,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920114,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920117,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920118,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920119,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920120,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920121,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920124,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920126,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920127,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920128,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920131,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920201,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920202,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920203,0,0,0,798.86,0,0.00,0,799
جهرم-ت,13920204,0,0,0,798.86,0,0.00,0,799
