<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13871212,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871213,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871214,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871217,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871218,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871219,0,0,0,343.62,0,0.00,0,344
شپنا-ت,13871220,390.85,406,387,393.29,3599332,16846269403.00,627,344
شپنا-ت,13871221,402.53,405,399,400.18,1042917,5017028110.00,146,393
شپنا-ت,13871224,412.11,412,412,406.15,830506,4072801424.00,48,400
شپنا-ت,13871226,418.25,418,418,407.41,172584,858950568.00,33,406
شپنا-ت,13871227,419.59,420,420,414.72,999473,4990368689.00,52,407
شپنا-ت,13871228,427.16,427,427,418.84,548101,2785997383.00,134,415
شپنا-ت,13880105,431.36,431,431,421.86,400000,2053200000.00,49,419
شپنا-ت,13880108,434.47,434,434,428.58,890400,4603368000.00,69,422
شپنا-ت,13880109,441.44,441,441,434.72,789339,4146397767.00,36,429
شپنا-ت,13880110,447.74,448,448,441.36,853072,4545167616.00,40,435
شپنا-ت,13880111,454.55,455,455,449.34,1003683,5428921347.00,88,441
شپنا-ت,13880115,462.79,463,463,449.59,29664,163359648.00,7,449
شپنا-ت,13880116,463.04,463,463,450.10,63012,347196120.00,9,450
شپنا-ت,13880117,463.54,464,464,463.54,1666442,9192094072.00,76,450
شپنا-ت,13880118,477.41,477,477,477.41,1663139,9448292659.00,40,464
شپنا-ت,13880119,491.69,492,492,491.69,1664000,9736064000.00,69,477
شپنا-ت,13880122,506.40,506,506,506.40,2323446,14001085596.00,137,492
شپنا-ت,13880123,521.53,522,491,512.12,26763724,163103536739.00,2437,506
شپنا-ت,13880124,496.82,497,497,511.86,26143,154557416.00,13,512
شپنا-ت,13880125,496.57,497,497,511.86,208,1229072.00,2,512
