<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
جم-ت,13941226,2463.10,2491,2445,2476.68,255038,2356381271.00,86,2482
جم-ت,13950107,2476.41,2600,2476,2482.54,86180,824820974.00,34,2477
جم-ت,13950108,2564.02,2564,2495,2482.80,29620,277639230.00,11,2483
جم-ت,13950109,2503.04,2543,2490,2483.34,28993,272786300.00,19,2483
جم-ت,13950110,2495.05,2500,2484,2485.20,170772,1600027160.00,35,2483
جم-ت,13950111,2529.67,2556,2485,2489.20,80636,768550383.00,37,2485
جم-ت,13950114,2529.67,2530,2486,2489.73,58141,546164670.00,37,2489
جم-ت,13950115,2487.06,2556,2485,2487.60,2639145,24655651827.00,84,2490
جم-ت,13950116,2556.30,2612,2490,2576.54,1586308,15349724583.00,231,2488
جم-ت,13950117,2602.90,2633,2583,2607.96,2860009,28009530187.00,118,2577
جم-ت,13950118,2558.96,2607,2545,2602.63,123898,1192040322.00,37,2608
جم-ت,13950121,2548.58,2556,2530,2595.71,133280,1275707256.00,62,2603
جم-ت,13950122,2582.39,2660,2530,2625.53,3944044,38888273775.00,95,2596
جم-ت,13950123,2622.60,2623,2530,2624.47,22249,215020909.00,24,2626
جم-ت,13950124,2582.93,2630,2511,2602.90,2739506,26778334151.00,92,2624
جم-ت,13950125,2516.36,2623,2516,2618.87,2575948,25334071558.00,26,2603
جم-ت,13950128,2515.29,2609,2515,2608.22,123919,1178060755.00,51,2619
جم-ت,13950129,2513.69,2543,2514,2591.71,212061,2013755114.00,44,2608
جم-ت,13950130,2564.29,2583,2516,2584.26,112849,1070083783.00,31,2592
جم-ت,13950131,2517.42,2530,2517,2577.60,101491,959711682.00,42,2584
جم-ت,13950201,2516.89,2543,2477,2566.95,170961,1614287718.00,47,2578
جم-ت,13950204,2521.68,2593,2522,2589.32,2775347,26987159339.00,44,2567
جم-ت,13950205,2556.30,2556,2529,2585.32,85938,819704126.00,21,2589
جم-ت,13950206,2535.26,2556,2535,2584.52,23823,227694763.00,26,2585
جم-ت,13950207,2530.20,2542,2516,2568.55,249610,2360397085.00,35,2585
جم-ت,13950208,2516.36,2516,2503,2566.68,30877,290499573.00,24,2569
جم-ت,13950211,2479.61,2543,2480,2558.43,150099,1414748888.00,48,2567
جم-ت,13950212,2503.04,2584,2492,2583.46,25870942,250995272333.00,103,2558
جم-ت,13950213,2540.32,2551,2454,2544.85,366836,3408943392.00,70,2583
جم-ت,13950214,2476.41,2557,2418,2538.72,6029262,57484017748.00,166,2545
جم-ت,13950215,2450.05,2503,2450,2536.59,48976,458802400.00,17,2539
جم-ت,13950218,2433.28,2458,2423,2506.24,358650,3297003243.00,38,2537
جم-ت,13950219,2425.82,2583,2418,2552.30,2870149,27509256953.00,101,2506
جم-ت,13950220,2489.73,2529,2455,2533.40,227168,2103360419.00,51,2552
جم-ت,13950221,2622.87,2623,2484,2547.51,1897748,18156327914.00,160,2533
جم-ت,13950222,2547.51,2583,2496,2571.48,2416239,23332838734.00,137,2548
جم-ت,13950225,2554.43,2583,2554,2571.21,519306,5013961240.00,93,2571
جم-ت,13950226,2476.41,2503,2476,2568.01,37577,350809202.00,39,2571
جم-ت,13950227,2463.90,2514,2442,2563.49,49372,458608196.00,29,2568
جم-ت,13950228,2501.98,2556,2502,2562.42,21589,203786379.00,21,2563
جم-ت,13950229,2481.74,2530,2479,2558.96,65169,613750535.00,21,2562
جم-ت,13950301,2542.98,2569,2484,2558.16,30479,290277082.00,18,2559
جم-ت,13950303,2480.41,2503,2480,2556.30,28196,263203766.00,27,2558
جم-ت,13950304,2462.03,2476,2436,2551.77,41241,378542443.00,26,2556
جم-ت,13950305,2524.34,2526,2472,2478.81,1586210,14766348775.00,92,2552
جم-ت,13950308,2476.41,2476,2436,2478.28,22820,210186802.00,22,2479
جم-ت,13950309,2478.28,2478,2442,2477.48,80089,741865925.00,14,2478
جم-ت,13950310,2478.28,2556,2473,2512.89,1126755,10632684039.00,47,2477
جم-ت,13950311,2512.89,2513,2471,2512.63,15268,143116480.00,13,2513
جم-ت,13950312,2496.92,2511,2465,2512.10,21303,198978132.00,12,2513
جم-ت,13950316,2465.23,2512,2465,2511.03,2366300,22315117158.00,19,2512
جم-ت,13950317,2499.85,2537,2436,2526.21,2243997,21288047578.00,56,2511
جم-ت,13950318,2525.68,2526,2450,2523.28,59086,548532675.00,26,2526
جم-ت,13950319,2452.98,2498,2453,2522.48,13924,129071159.00,17,2523
جم-ت,13950322,2463.10,2468,2447,2513.96,124785,1148336151.00,32,2522
جم-ت,13950323,2455.11,2564,2455,2550.44,5136846,49199369593.00,54,2514
جم-ت,13950324,2455.38,2458,2437,2544.32,59105,541750727.00,11,2550
جم-ت,13950325,2455.38,2502,2455,2541.92,30874,285126156.00,14,2544
جم-ت,13950326,2519.55,2520,2466,2540.85,18499,172620488.00,17,2542
جم-ت,13950329,2476.41,2487,2476,2531.80,145543,1353561800.00,20,2541
جم-ت,13950330,2489.73,2490,2450,2506.24,400836,3711047025.00,47,2532
جم-ت,13950331,2479.08,2496,2438,2505.70,12372,114507244.00,18,2506
جم-ت,13950401,2444.99,2468,2445,2502.78,64119,591638718.00,32,2506
جم-ت,13950402,2449.79,2502,2450,2499.58,126047,1172295811.00,17,2503
جم-ت,13950405,2502.78,2503,2476,2498.51,1065548,9997663556.00,34,2500
جم-ت,13950406,2449.79,2479,2450,2497.98,23432,217587020.00,15,2499
جم-ت,13950408,2464.43,2490,2464,2476.41,3142667,29227127112.00,85,2498
جم-ت,13950409,2479.08,2479,2443,2464.96,411262,3778814109.00,85,2476
جم-ت,13950412,2476.41,2476,2432,2473.48,2256984,20965733399.00,75,2465
جم-ت,13950413,2463.10,2476,2437,2472.69,62231,574347782.00,21,2473
جم-ت,13950414,2444.73,2473,2444,2471.62,39270,360761360.00,20,2473
جم-ت,13950415,2437.80,2450,2438,2471.35,7210,66083390.00,6,2472
جم-ت,13950419,2441.26,2465,2436,2469.22,155126,1431120704.00,31,2471
جم-ت,13950420,2465.50,2537,2450,2524.61,1271637,12056798430.00,88,2469
جم-ت,13950421,2521.68,2522,2474,2519.28,137672,1283610339.00,33,2525
