<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فاراك-ت,13811113,359.92,360,356,359.92,96400,472097409.00,42,356
فاراك-ت,13811114,359.92,360,360,359.85,79242,388282783.00,23,360
فاراك-ت,13811115,356.32,360,353,352.58,65285,314740468.00,24,360
فاراك-ت,13811116,352.58,353,349,348.90,115900,554324784.00,40,353
فاراك-ت,13811119,348.90,349,338,341.56,55430,259657500.00,24,349
فاراك-ت,13811120,344.50,353,342,352.50,265716,1238419897.00,27,342
فاراك-ت,13811121,352.58,367,353,367.27,68150,337055770.00,44,353
فاراك-ت,13811126,367.27,380,353,367.27,105436,524362566.00,91,367
فاراك-ت,13811212,348.90,349,349,348.90,7174,34076500.00,3,367
فاراك-ت,13811214,331.49,348,331,331.49,257292,1161183396.00,86,349
فاراك-ت,13811217,331.57,332,320,319.67,17791,77761515.00,16,331
فاراك-ت,13811218,320.62,321,317,316.58,338156,1459355807.00,57,320
فاراك-ت,13811219,301.16,312,301,301.82,41083,169553420.00,35,317
فاراك-ت,13811220,302.63,304,301,304.10,415464,1704758360.00,27,302
فاراك-ت,13811221,304.39,312,304,304.83,388550,1615173242.00,45,304
فاراك-ت,13811224,305.12,316,305,315.85,258284,1075582570.00,44,305
فاراك-ت,13811225,307.03,323,306,323.12,332988,1395072958.00,36,316
فاراك-ت,13811226,307.03,307,190,307.03,312618,823116120.00,215,323
فاراك-ت,13811227,306.96,322,307,322.39,153000,640554000.00,12,307
فاراك-ت,13811228,307.18,322,307,321.65,1644393,6876227660.00,102,322
فاراك-ت,13820117,329.66,330,330,329.66,1036575,4652148600.00,206,322
فاراك-ت,13820118,337.89,338,338,337.89,1942524,8935610400.00,325,330
فاراك-ت,13820125,341.56,346,336,337.89,401028,1877998732.00,90,338
فاراك-ت,13820126,337.89,338,329,329.44,63155,284482530.00,31,338
فاراك-ت,13820127,329.44,331,329,330.54,185182,831762770.00,56,329
فاراك-ت,13820130,330.54,331,328,328.34,6255,28114200.00,3,331
فاراك-ت,13820131,326.06,326,320,320.18,6000,26554000.00,2,328
فاراك-ت,13820224,176.29,176,163,168.21,492011,1106194878.00,89,320
فاراك-ت,13820227,176.29,177,175,176.58,584008,1403602482.00,80,168
فاراك-ت,13820228,185.40,185,185,185.40,902158,2277046792.00,209,177
فاراك-ت,13820230,194.65,195,195,194.65,550000,1457500000.00,155,185
فاراك-ت,13820231,204.35,204,204,204.35,805220,2240122040.00,284,195
فاراك-ت,13820303,214.56,215,215,214.56,657923,1921793083.00,226,204
فاراك-ت,13820304,225.28,225,225,225.28,746964,2290938588.00,288,215
فاراك-ت,13820305,230.86,231,231,230.86,459260,1443454180.00,113,225
فاراك-ت,13820306,236.59,237,237,236.59,4964,15989044.00,3,231
فاراك-ت,13820307,248.42,248,237,248.20,2350455,7869188286.00,620,237
فاراك-ت,13820310,248.20,248,236,238.72,1289735,4251524370.00,347,248
فاراك-ت,13820311,233.43,234,227,226.82,78606,243902126.00,39,239
فاراك-ت,13820312,220.36,232,216,228.44,401201,1242520055.00,145,227
فاراك-ت,13820313,228.51,229,226,228.44,184611,570340582.00,75,228
فاراك-ت,13820317,228.51,230,228,229.91,707888,2203349341.00,134,228
فاراك-ت,13820318,229.91,235,230,231.38,755706,2387029846.00,168,230
فاراك-ت,13820319,231.38,233,228,227.71,229784,723632285.00,79,231
فاراك-ت,13820320,224.40,226,224,224.99,215557,662542857.00,66,228
فاراك-ت,13820321,224.91,225,214,221.83,304608,911223122.00,91,225
فاراك-ت,13820324,220.36,220,211,210.81,140223,407523969.00,37,222
فاراك-ت,13820325,210.08,213,200,205.60,430243,1196994856.00,69,211
فاراك-ت,13820326,206.04,210,206,206.11,39197,110571293.00,29,206
فاراك-ت,13820327,206.04,216,206,216.32,99557,288055907.00,38,206
فاراك-ت,13820328,220.29,223,217,221.83,163438,492999966.00,40,216
