<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
خاور-ت,13980322,1374.37,1476,1374,1428.32,56206620,78878531740.00,4294,1351
خاور-ت,13980325,1357.06,1502,1323,1430.36,58195843,81753432411.00,4232,1428
خاور-ت,13980326,1469.04,1529,1393,1464.97,55567459,79939752038.00,4195,1430
خاور-ت,13980327,1435.45,1454,1395,1415.09,27773491,38616435770.00,2374,1465
خاور-ت,13980328,1338.73,1461,1339,1410.00,31192072,43195203105.00,2534,1415
خاور-ت,13980329,1404.91,1445,1324,1362.15,24867063,33271607216.00,1959,1410
خاور-ت,13980401,1343.82,1363,1242,1319.39,18917966,24509302623.00,1555,1362
خاور-ت,13980402,1342.81,1404,1328,1380.47,20603697,27936571335.00,1891,1319
خاور-ت,13980403,1416.11,1446,1405,1433.41,33039328,46518159814.00,2482,1380
خاور-ت,13980404,1455.81,1456,1374,1419.16,28108405,39180868115.00,2286,1433
خاور-ت,13980405,1435.45,1458,1360,1410.00,33457411,46341379165.00,2550,1419
خاور-ت,13980409,1402.87,1550,1374,1477.19,75355545,109364129375.00,5538,1410
خاور-ت,13980410,1608.52,1625,1544,1598.34,87667470,137631441404.00,6870,1477
خاور-ت,13980411,1674.69,1750,1650,1706.25,42274886,70845904005.00,4142,1598
خاور-ت,13980412,1772.42,1950,1771,1840.63,44510703,80479977605.00,3488,1706
خاور-ت,13980415,1822.31,1822,1666,1719.48,65968621,111436495526.00,5501,1841
خاور-ت,13980416,1689.96,1827,1690,1784.64,39253233,68826008895.00,3622,1719
خاور-ت,13980417,1852.85,1961,1853,1915.97,59178263,111369963784.00,4734,1785
خاور-ت,13980418,1981.12,2027,1884,1961.78,63017232,121447086855.00,5570,1916
خاور-ت,13980419,1934.29,1961,1811,1888.48,67399203,125045903668.00,5783,1962
خاور-ت,13980422,1954.65,2027,1924,1983.16,39670791,77271105892.00,3984,1888
خاور-ت,13980423,2063.59,2158,1983,2088.02,57573341,118069521336.00,5939,1983
خاور-ت,13980424,2128.74,2220,1980,2083.95,81799284,167454042098.00,7418,2088
خاور-ت,13980425,2084.96,2085,1876,1902.73,56754365,106067852219.00,5044,2084
خاور-ت,13980426,1832.49,2036,1832,1969.93,56239836,108837091414.00,4788,1903
خاور-ت,13980429,1974.00,2085,1888,1999.45,46591228,91513037214.00,4503,1970
خاور-ت,13980430,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980431,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980501,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980502,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980505,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980506,0,0,0,1999.45,0,0.00,0,1999
خاور-ت,13980507,1842.67,1965,1843,1882.37,27458175,50770494375.00,2467,1999
خاور-ت,13980508,1873.21,1983,1825,1906.81,42668000,79898855335.00,4531,1882
خاور-ت,13980509,1969.93,1970,1872,1894.59,30321207,56427312172.00,2991,1907
خاور-ت,13980512,1929.20,2016,1883,1958.73,26814900,51599310226.00,2799,1895
خاور-ت,13980513,1965.85,2136,1924,2052.39,64572091,130206343831.00,6199,1959
خاور-ت,13980514,2152.16,2219,2113,2158.26,43863028,92981841523.00,4646,2052
