<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
بايكا-ت,13920815,68.33,68,68,68.33,40,40000.00,1,68
بايكا-ت,13920818,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920819,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920820,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920821,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920825,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920826,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920827,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920828,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920829,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920902,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920903,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920904,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920905,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920906,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920909,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920910,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920911,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920912,68.33,0,0,68.33,0,0.00,0,68
بايكا-ت,13920913,68.33,68,68,68.33,3000,3000000.00,3,68
بايكا-ت,13920916,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920917,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920918,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920919,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920920,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920923,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920924,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920925,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920926,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920927,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13920930,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921001,68.33,68,68,68.33,4821,4821000.00,5,68
بايكا-ت,13921003,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921004,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921007,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921008,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921009,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921011,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921014,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921015,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921016,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921017,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921018,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921021,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921022,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921023,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921024,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921025,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921028,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921030,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921101,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921102,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921105,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921106,68.33,68,68,68.33,840,840000.00,1,68
بايكا-ت,13921107,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921108,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921109,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921112,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921113,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921114,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921115,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921116,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921119,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921120,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921121,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921123,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921126,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921127,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921128,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921129,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921130,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921203,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921204,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921205,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921206,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921207,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921210,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921211,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921212,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921213,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921214,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921217,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921218,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921219,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921220,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921221,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921224,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921225,0,0,0,68.33,0,0.00,0,68
بايكا-ت,13921226,293.82,294,294,293.82,2580097,11094417100.00,1,68
بايكا-ت,13921227,0,0,0,293.82,0,0.00,0,294
بايكا-ت,13921228,0,0,0,293.82,0,0.00,0,294
بايكا-ت,13930105,47.83,48,48,47.83,130,91000.00,1,294
بايكا-ت,13930106,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930109,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930110,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930111,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930116,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930117,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930118,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930119,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930120,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930123,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930124,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930125,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930126,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930127,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930130,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930131,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930201,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930202,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930203,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930206,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930207,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930208,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930209,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930210,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930213,47.83,48,48,47.83,710,497000.00,1,48
بايكا-ت,13930214,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930215,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930216,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930217,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930220,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930221,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930222,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930224,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930227,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930228,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930229,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930230,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930231,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930303,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930304,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930305,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930307,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930310,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930311,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930312,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930313,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930317,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930318,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930319,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930320,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930321,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930324,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930325,0,0,0,47.83,0,0.00,0,48
بايكا-ت,13930326,0,0,0,47.83,0,0.00,0,48
