<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
فملي-ت,13860820,85.71,87,86,87.42,47780,376985780.00,4,87
فملي-ت,13860821,85.69,87,86,87.39,50475,398148370.00,7,87
فملي-ت,13860822,85.65,87,86,87.35,57319,451961875.00,18,87
فملي-ت,13860905,85.61,87,86,87.35,564,4446484.00,3,87
فملي-ت,13860906,85.61,87,86,87.35,1020,8040220.00,2,87
فملي-ت,13860907,85.61,87,86,87.35,536,4225816.00,4,87
فملي-ت,13860910,85.61,87,86,87.35,70,553270.00,2,87
فملي-ت,13860911,85.61,86,86,85.61,182,1434342.00,3,87
فملي-ت,13860912,83.90,84,84,83.90,79000,610196000.00,7,86
فملي-ت,13860914,82.23,82,82,82.23,1172452,8875461640.00,65,84
فملي-ت,13860917,80.59,82,81,82.23,6899,51185191.00,4,82
فملي-ت,13860918,80.59,82,81,82.17,91220,676762630.00,14,82
فملي-ت,13860919,80.53,81,81,81.22,1329590,9856251310.00,87,82
فملي-ت,13860920,79.60,81,80,81.22,2264,16592082.00,4,81
فملي-ت,13860924,79.60,81,80,81.22,310,2273170.00,3,81
فملي-ت,13860925,79.60,81,80,81.21,11799,86464552.00,3,81
فملي-ت,13860927,79.59,81,80,81.21,558,4089956.00,3,81
فملي-ت,13861001,79.59,81,80,81.21,840,6156170.00,2,81
فملي-ت,13861002,79.59,81,80,81.04,250010,1831824600.00,15,81
فملي-ت,13861004,79.42,79,79,79.42,1520,11112720.00,1,81
فملي-ت,13861005,77.83,78,78,77.83,1354,9701410.00,3,79
فملي-ت,13861009,76.28,78,76,76.28,17103153,120107524244.00,1365,78
فملي-ت,13861010,75.20,76,75,74.86,8218313,56635280504.00,1103,76
فملي-ت,13861011,74.70,75,74,74.84,1337029,9212631811.00,374,75
فملي-ت,13861012,74.74,76,74,75.84,1811074,12691321724.00,259,75
فملي-ت,13861015,77.35,77,76,76.83,1969849,13965572524.00,407,76
فملي-ت,13861016,75.30,76,75,75.31,2833862,19648344205.00,373,77
فملي-ت,13861018,74.41,76,74,75.47,965715,6730307500.00,212,75
فملي-ت,13861019,76.97,77,76,75.67,299670,2123460420.00,39,75
فملي-ت,13861022,77.18,77,76,75.69,25429,180671675.00,6,76
فملي-ت,13861108,82.56,92,79,81.99,15129662,114203788293.00,1954,76
فملي-ت,13861109,82.00,82,80,80.38,3496832,25878614239.00,555,82
فملي-ت,13861110,80.37,82,32,80.30,2086161,13898477713.00,455,80
فملي-ت,13861113,81.88,82,79,80.85,1911029,14246702804.00,343,80
فملي-ت,13861114,79.24,79,79,79.24,2533389,18481072755.00,184,81
فملي-ت,13861115,79.08,79,78,78.40,2133854,15387134493.00,386,79
فملي-ت,13861116,78.44,80,78,78.40,592237,4274894549.00,146,78
فملي-ت,13861117,78.40,79,77,78.04,925049,6600467358.00,242,78
فملي-ت,13861120,79.59,80,78,78.81,1399052,10216347775.00,326,78
فملي-ت,13861121,78.66,79,77,78.73,332007,2393727929.00,142,79
فملي-ت,13861123,79.30,80,78,78.68,397370,2869397567.00,131,79
فملي-ت,13861124,78.68,80,79,78.81,443096,3237916805.00,166,79
فملي-ت,13861127,78.90,79,78,78.74,347821,2510193401.00,111,79
فملي-ت,13861128,78.21,78,77,78.42,490122,3484532626.00,136,79
فملي-ت,13861129,76.98,78,77,77.36,1578181,11167472702.00,207,78
فملي-ت,13861130,78.91,79,78,78.44,1624300,11798309836.00,295,77
