<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
وبصادر-ت,13881110,65.16,65,65,65.09,277599,283206850.00,20,65
وبصادر-ت,13881111,64.52,65,65,65.09,1300549,1326545185.00,23,65
وبصادر-ت,13881112,65.22,66,65,65.35,1988999,2046410189.00,53,65
وبصادر-ت,13881113,65.79,66,66,65.41,858927,884351115.00,45,65
وبصادر-ت,13881114,65.41,66,65,65.54,1729606,1782425264.00,50,65
وبصادر-ت,13881117,65.79,67,66,65.79,2303709,2384288967.00,78,66
وبصادر-ت,13881118,65.99,67,66,65.86,412894,432013530.00,28,66
وبصادر-ت,13881119,66.75,67,66,65.92,242011,252473897.00,31,66
وبصادر-ت,13881120,67.01,68,66,66.18,1293230,1355082503.00,52,66
وبصادر-ت,13881121,67.58,68,67,66.24,443312,466137927.00,35,66
وبصادر-ت,13881125,67.39,68,67,67.14,4592468,4835409016.00,155,66
وبصادر-ت,13881127,67.71,68,67,67.14,142046,150606064.00,16,67
وبصادر-ت,13881128,68.03,68,67,67.14,1113656,1169810709.00,48,67
وبصادر-ت,13881201,66.82,68,67,67.14,436744,459511368.00,39,67
وبصادر-ت,13881202,66.88,67,67,67.14,1028601,1081798492.00,51,67
وبصادر-ت,13881203,67.14,68,67,67.20,943381,998873393.00,48,67
وبصادر-ت,13881204,67.52,69,67,67.46,1370077,1460438617.00,57,67
وبصادر-ت,13881205,68.22,69,68,67.58,428157,460447735.00,34,67
وبصادر-ت,13881208,68.48,69,68,67.65,358853,385064931.00,31,68
وبصادر-ت,13881209,68.92,69,68,67.65,248770,265714974.00,25,68
وبصادر-ت,13881210,68.35,68,67,67.65,779068,825460944.00,45,68
وبصادر-ت,13881211,68.29,69,68,67.78,590513,635870111.00,56,68
وبصادر-ت,13881212,68.35,70,68,67.90,408152,443235438.00,43,68
وبصادر-ت,13881215,70.27,70,70,69.05,2487545,2736299500.00,83,68
وبصادر-ت,13881216,71.42,71,70,70.52,3242127,3618234199.00,107,69
وبصادر-ت,13881217,72.82,73,71,70.78,1639831,1831048870.00,70,71
وبصادر-ت,13881218,70.91,71,70,70.71,1095184,1206315183.00,57,71
وبصادر-ت,13881219,70.27,71,69,70.65,237317,259692201.00,29,71
وبصادر-ت,13881222,70.20,70,68,70.39,816423,880911201.00,35,71
وبصادر-ت,13881223,69.63,70,69,70.27,690970,752529260.00,32,70
وبصادر-ت,13881224,69.31,69,68,70.14,384446,414991267.00,22,70
وبصادر-ت,13881225,68.61,69,68,70.01,326000,349486000.00,19,70
وبصادر-ت,13881226,69.63,70,69,70.01,299835,328368354.00,22,70
وبصادر-ت,13890107,70.27,70,68,70.01,84150,92036293.00,9,70
