<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
ثزاگرس-ت,13940711,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940712,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940713,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940714,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940715,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940718,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940719,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940720,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940721,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940722,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940725,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940726,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940727,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940728,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940729,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940803,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940804,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940805,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940806,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940809,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940810,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940811,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940812,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940813,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940816,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940817,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940818,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940819,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940820,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940823,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940824,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940825,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940826,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940827,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940830,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940901,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940902,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940903,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940904,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940907,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940908,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940909,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940910,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940914,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940915,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940916,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940917,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940918,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940922,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940923,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940924,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940925,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940928,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940929,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13940930,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941001,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941002,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941005,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941006,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941007,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941009,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941012,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941013,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941014,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941015,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941016,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941019,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941020,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941021,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941022,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941023,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941026,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941027,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941028,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941029,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941030,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941103,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941104,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941105,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941106,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941107,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941110,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941111,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941112,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941113,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941114,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941117,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941118,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941119,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941120,0,0,0,528.09,0,0.00,0,528
ثزاگرس-ت,13941121,0,0,0,528.09,0,0.00,0,528
