<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
دابور-ت,13810801,287.65,289,288,289.30,35200,492784000.00,5,287
دابور-ت,13810807,294.46,294,294,294.46,2000,28500000.00,1,289
دابور-ت,13810808,294.46,295,294,295.50,2596,37082800.00,6,294
دابور-ت,13810811,296.53,297,297,296.53,1671,23978850.00,2,295
دابور-ت,13810813,297.56,298,298,297.56,2000,28800000.00,1,297
دابور-ت,13810814,297.77,298,298,297.77,450,6484500.00,2,298
دابور-ت,13810815,299.63,300,300,299.63,5000,72500000.00,1,298
دابور-ت,13810818,300.66,301,301,300.66,1000,14550000.00,1,300
دابور-ت,13810819,301.70,302,302,301.70,1204,17578400.00,2,301
دابور-ت,13810820,301.88,302,298,297.79,2583,37535870.00,3,302
دابور-ت,13810821,297.79,298,298,297.79,462,6657882.00,1,298
دابور-ت,13810822,309.96,310,310,309.96,300000,4500000000.00,1,298
دابور-ت,13810902,307.90,308,308,307.90,1000,14900000.00,4,310
دابور-ت,13810905,307.90,308,308,307.90,4279,63757100.00,4,308
دابور-ت,13810911,305.83,306,306,305.83,313,4632400.00,3,308
دابور-ت,13810913,304.78,306,304,303.76,2212,32687780.00,3,306
دابور-ت,13810918,305.83,306,306,305.83,1000,14800000.00,2,304
دابور-ت,13810924,305.83,306,306,305.83,2950,43660000.00,4,306
دابور-ت,13811001,308.91,309,309,308.72,4945,73896643.00,8,306
دابور-ت,13811003,308.93,309,309,309.14,7975,119299810.00,4,309
دابور-ت,13811014,309.86,310,310,309.86,1678,25161610.00,2,309
دابور-ت,13811015,322.36,322,322,322.36,1000,15600000.00,1,310
دابور-ت,13811017,330.63,331,331,330.63,3713,59408000.00,7,322
دابور-ت,13811021,322.42,322,322,322.42,500,7801500.00,1,331
دابور-ت,13811105,323.00,323,323,323.00,200,3126200.00,1,322
دابور-ت,13811114,326.25,326,326,326.27,10026,158290514.00,2,323
دابور-ت,13811115,326.35,327,326,327.40,3378,53476676.00,6,326
دابور-ت,13811120,327.40,327,327,327.40,6260,99183440.00,1,327
دابور-ت,13811121,327.61,329,328,329.47,10500,167367000.00,2,327
دابور-ت,13811203,345.94,346,346,345.94,2499,41835759.00,8,329
دابور-ت,13811204,352.32,352,352,352.32,6000,102300000.00,1,346
دابور-ت,13811206,352.32,352,346,352.32,5040,85596864.00,11,352
دابور-ت,13811212,352.22,352,352,352.22,210,3579450.00,1,352
دابور-ت,13811214,334.62,352,335,352.18,5023,82205989.00,6,352
دابور-ت,13811217,352.18,352,352,352.18,95,1619085.00,1,352
دابور-ت,13811219,352.10,352,352,352.12,1105,18828850.00,3,352
دابور-ت,13811221,351.29,352,351,352.08,2378,40474364.00,3,352
دابور-ت,13811224,352.12,352,352,352.12,495,8434800.00,2,352
دابور-ت,13811228,352.08,352,352,352.12,6780,115527312.00,8,352
دابور-ت,13820117,352.12,352,352,352.12,5000,85200000.00,1,352
دابور-ت,13820118,352.12,352,352,352.12,1000,17040000.00,1,352
دابور-ت,13820123,353.36,353,353,353.36,200,3420000.00,1,352
دابور-ت,13820127,353.40,353,353,353.40,1266,21651132.00,2,353
دابور-ت,13820207,353.56,354,354,353.56,828,14167110.00,3,353
دابور-ت,13820214,354.76,356,355,355.63,40000,687760000.00,4,354
دابور-ت,13820227,359.19,359,359,359.19,1900,33025800.00,2,356
دابور-ت,13820230,359.21,359,359,359.19,102,1773064.00,2,359
دابور-ت,13820304,359.23,359,359,359.23,1658,28821624.00,3,359
دابور-ت,13820306,359.23,359,359,359.23,200,3476800.00,1,359
دابور-ت,13820307,359.25,377,359,371.96,3087,55631500.00,4,359
دابور-ت,13820310,371.96,372,372,371.96,8,144000.00,1,372
دابور-ت,13820311,371.98,372,372,371.98,500,9000500.00,3,372
دابور-ت,13820312,371.96,372,372,371.96,92,1656000.00,1,372
دابور-ت,13820520,371.96,372,372,371.96,10000,180000000.00,1,372
دابور-ت,13820521,371.91,372,372,371.96,1378,24801940.00,3,372
دابور-ت,13820603,371.23,372,371,371.96,100,1796535.00,2,372
دابور-ت,13820624,353.36,372,353,371.96,712,12184200.00,3,372
دابور-ت,13820708,353.36,371,353,370.70,620,10610390.00,2,372
دابور-ت,13820807,352.18,352,352,352.18,15267,260195481.00,14,371
دابور-ت,13820811,352.16,352,352,352.16,5824,99252608.00,1,352
دابور-ت,13820819,350.88,352,351,352.01,1912,32524050.00,5,352
دابور-ت,13820821,352.01,353,352,352.76,63270,1080119810.00,16,352
دابور-ت,13820824,352.76,353,353,352.76,1766,30147386.00,1,353
دابور-ت,13820902,352.94,353,353,352.78,1950,33306320.00,7,353
دابور-ت,13820903,352.78,353,353,352.78,2176,37148672.00,6,353
دابور-ت,13820911,352.80,353,353,352.78,2010,34316720.00,2,353
دابور-ت,13820912,352.80,353,353,352.78,168,2868254.00,2,353
دابور-ت,13820918,352.78,353,353,352.78,1000,17072000.00,1,353
دابور-ت,13820919,353.36,353,353,352.78,740010,12654170720.00,2,353
دابور-ت,13820922,352.78,362,353,353.65,1260,21896340.00,4,353
دابور-ت,13820923,353.65,354,354,353.65,200,3422800.00,1,354
دابور-ت,13820924,354.49,354,354,353.75,1202,20619950.00,2,354
دابور-ت,13820926,354.72,355,354,353.75,50,857830.00,2,354
دابور-ت,13820930,354.72,355,354,353.83,888,15242978.00,3,354
دابور-ت,13821001,354.74,355,354,353.92,1010,17338270.00,2,354
دابور-ت,13821003,354.76,355,354,353.96,450,7725210.00,2,354
دابور-ت,13821006,354.78,355,354,353.98,344,5905746.00,2,354
دابور-ت,13821008,355.01,355,354,354.27,3060,52546790.00,3,354
دابور-ت,13821013,354.80,355,355,355.38,749810,12896707980.00,5,354
دابور-ت,13821015,355.49,355,355,355.38,110,1892280.00,2,355
دابور-ت,13821020,356.46,356,355,355.38,100010,1725171980.00,2,355
دابور-ت,13821021,355.84,356,355,355.38,210,3615980.00,2,355
دابور-ت,13821022,355.80,356,355,355.40,610,10502536.00,3,355
دابور-ت,13821027,369.48,369,356,355.55,110110,1968760060.00,3,355
دابور-ت,13821028,356.06,356,356,355.59,888,15300898.00,3,356
دابور-ت,13821030,356.13,356,356,355.63,910,15682700.00,5,356
دابور-ت,13821101,356.13,356,356,355.71,1814,31262276.00,2,356
دابور-ت,13821105,369.89,370,356,355.86,300110,5371962210.00,3,356
دابور-ت,13821106,361.66,362,356,356.33,749,13106518.00,5,356
دابور-ت,13821107,363.69,364,361,361.09,5850,102958740.00,3,356
