<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
امين-ت,13991020,6587.89,6835,6493,6562.58,17729870,183892152920.00,19113,6835
امين-ت,13991021,6594.22,6771,6563,6594.22,11901394,123970764990.00,15336,6563
امين-ت,13991022,6594.22,6689,6297,6461.32,21545661,219964169680.00,15419,6594
امين-ت,13991023,6581.56,6708,6335,6562.58,39880573,413487833850.00,17530,6461
امين-ت,13991024,6613.20,6740,6582,6606.88,15129086,157898298750.00,15100,6563
امين-ت,13991027,6581.56,6835,6284,6600.55,55334957,577348000910.00,21364,6607
امين-ت,13991029,0,0,0,6600.55,0,0.00,0,6601
امين-ت,13991030,0,0,0,6600.55,0,0.00,0,6601
امين-ت,13991101,7131.01,0,0,6600.55,0,0.00,0,6601
امين-ت,13991104,7218.30,7467,7212,7319.02,18630771,203021316620.00,16501,6601
امين-ت,13991105,7560.75,7561,6956,7057.15,26399144,277463451890.00,16041,7319
امين-ت,13991106,6983.29,7138,6983,6996.71,11205276,116806073510.00,11177,7057
امين-ت,13991107,6983.29,7010,6983,6983.29,13913317,144742714610.00,9601,6997
امين-ت,13991108,6983.29,7178,6983,7010.14,9098431,94989373870.00,10248,6983
امين-ت,13991111,7010.14,7138,6983,7037.00,9488327,99440234270.00,13593,7010
امين-ت,13991112,7023.57,7044,6983,6990.00,17417212,181228916160.00,11050,7037
امين-ت,13991113,6996.71,7017,6983,6983.29,11571300,120365653680.00,10045,6990
امين-ت,13991114,6983.29,7017,6983,6983.29,11832690,123100605480.00,9672,6983
امين-ت,13991115,7090.72,7091,6983,6983.29,10936280,113777675430.00,10910,6983
امين-ت,13991118,6815.42,6997,6809,6983.29,12734618,132408919820.00,9879,6983
امين-ت,13991119,6996.71,7252,6997,7110.86,6648146,70418307470.00,12746,6983
امين-ت,13991120,7084.01,7084,6815,6976.57,10116167,105099987290.00,9234,7111
امين-ت,13991121,0,0,0,6976.57,0,0.00,0,6977
امين-ت,13991125,7225.01,7386,7084,7245.16,6639235,71640887700.00,7520,6977
